account_id,incoming_txns,outgoing_txns,time_between_txns,txn_amount_variance,unique_counterparties,txn_frequency,round_number_flag,reversal_flag,hour_of_day,account_age_days,label,reconstruction_error,intent_score,IAI,reconstruction_error_scaled,CCR,CCR_grade
6307,49,0,0.1,21076.34,4,88,1,1,12,2553,1,0.02658707413348447,2,0.8159522444800907,0.23176709627508163,0.7682329037249184,A
3877,12,21,0.42,43302.78,11,87,1,1,1,586,0,0.03451882535072163,2,0.8207112952104331,0.30809696041623424,0.6919030395837658,B
8546,34,21,0.93,47302.0,15,53,0,1,18,1322,1,0.019161023600918647,1,0.4114966141605512,0.16030375700338867,0.8396962429966113,A
1306,13,36,1.42,41223.88,11,46,0,0,8,1419,0,0.022686764943857227,0,0.013612058966314336,0.19423313153022714,0.8057668684697729,A
9753,10,36,1.33,40616.82,20,50,0,0,9,2937,0,0.01639491066201497,0,0.009836946397208982,0.13368453773605182,0.8663154622639482,A
7780,5,31,0.33,41446.5,8,48,1,1,6,1268,1,0.024858996445054637,2,0.8149153978670328,0.21513723338975133,0.7848627666102487,A
7131,50,2,1.82,36537.12,7,12,1,0,15,661,0,0.02151781476331784,1,0.4129106888579907,0.1829839374967024,0.8170160625032976,A
8921,46,33,0.5,38133.32,10,100,1,0,3,2801,1,0.01711304619823095,1,0.4102678277189386,0.1405953934112999,0.8594046065887001,A
4361,46,2,5.71,37249.76,15,50,0,0,9,2844,1,0.045310045553019825,0,0.027186027331811895,0.41194443991970714,0.5880555600802928,B
2426,21,29,6.19,32826.99,2,14,1,0,18,2646,1,0.04502348449742329,1,0.427014090698454,0.4091867681467582,0.5908132318532417,B
6257,12,12,3.86,30644.5,10,36,1,1,21,1146,0,0.013031845444301917,2,0.8078191072665812,0.10132064934176992,0.8986793506582301,A
5483,7,0,0.29,33229.52,20,72,0,0,17,2280,0,0.03992982176893795,0,0.02395789306136277,0.36016876778371004,0.63983123221629,B
3319,45,18,1.19,32739.16,19,32,0,0,9,1417,1,0.04489174162420418,0,0.026935044974522506,0.40791896292456126,0.5920810370754388,B
1831,8,1,0.19,42351.66,16,87,0,0,12,382,1,0.07413142085957748,0,0.044478852515746486,0.6893020626260091,0.3106979373739909,C
3932,45,38,3.69,54632.79,19,81,1,1,9,3378,0,0.04893071136286245,2,0.8293584268177175,0.4467873039728827,0.5532126960271173,B
9740,5,48,0.93,46924.82,15,73,0,0,22,428,1,0.051050554581178714,0,0.030630332748707228,0.46718725606706674,0.5328127439329333,B
8625,30,14,4.16,61048.84,8,19,1,1,12,2895,1,0.0154862822705296,2,0.8092917693623178,0.12494050633903193,0.875059493660968,A
6412,50,20,0.43,47495.54,15,63,0,0,15,1469,1,0.016732341260161012,0,0.010039404756096607,0.13693174393404534,0.8630682560659546,A
3798,18,49,0.71,20301.13,12,78,0,0,12,1364,0,0.011090898642386928,0,0.006654539185432157,0.08264227660443373,0.9173577233955663,A
2162,50,19,0.76,26106.17,18,60,1,1,7,1028,0,0.03938037176971787,2,0.8236282230618308,0.3548812287971514,0.6451187712028486,B
8903,24,4,0.32,10528.33,11,27,1,1,18,2260,0,0.021392959705074602,2,0.8128357758230448,0.1817824159950785,0.8182175840049215,A
3835,42,42,2.5,18348.2,3,95,1,0,18,1926,1,0.044689704793074374,1,0.42681382287584463,0.40597469570673256,0.5940253042932675,B
2599,28,11,0.07,49292.23,10,52,0,0,21,3189,1,0.03113717758635051,0,0.018682306551810305,0.2755542460322107,0.7244457539677893,B
6364,31,41,0.8,48262.36,2,12,0,0,18,3347,1,0.05823713826443006,0,0.03494228295865803,0.5363461266818557,0.46365387331814434,C
3403,42,9,2.63,36854.8,15,69,1,1,19,1861,0,0.027228945240013527,2,0.8163373671440082,0.23794403413100196,0.762055965868998,A
6187,19,36,1.5,38217.97,10,56,1,0,18,2534,1,0.01462272079103904,1,0.40877363247462345,0.11663016873492245,0.8833698312650775,A
7622,8,18,1.66,43060.91,2,48,0,0,22,3391,1,0.026589473896510042,0,0.015953684337906025,0.23179018998802048,0.7682098100119795,A
2797,18,1,0.4,42090.38,8,56,1,1,22,1693,1,0.01588486538722901,2,0.8095309192323374,0.1287762034396302,0.8712237965603697,A
9931,13,42,5.64,35335.22,6,61,0,0,17,3484,1,0.044855683498002036,0,0.02691341009880122,0.40757196365557097,0.592428036344429,B
7835,9,18,0.62,27875.26,5,18,0,0,20,619,0,0.033451842048219445,0,0.020071105228931668,0.29782902735954936,0.7021709726404506,B
8974,42,27,2.16,40457.32,5,11,0,1,14,1773,0,0.029018508174101176,1,0.4174111049044607,0.2551655898618602,0.7448344101381398,B
8444,32,27,1.16,34921.97,18,58,1,1,7,1769,1,0.022191304537278057,2,0.8133147827223669,0.1894651522422079,0.810534847757792,A
9161,46,15,0.41,32474.65,17,35,1,1,1,2357,0,0.03627870379297204,2,0.8217672222757832,0.32503285246867153,0.6749671475313285,B
7038,7,37,0.72,33318.18,16,89,0,0,23,3549,0,0.03511387714018485,0,0.02106832628411091,0.31382334050591365,0.6861766594940863,B
5578,29,33,3.39,50103.59,3,67,0,0,15,3067,1,0.03169606623670767,0,0.0190176397420246,0.28093261627900895,0.7190673837209911,B
2279,43,40,0.44,34217.94,18,75,1,0,10,3218,1,0.03853849630089578,1,0.42312309778053747,0.3467795828429377,0.6532204171570624,B
8438,32,30,0.53,34506.7,19,94,1,1,11,1214,0,0.04094809494354306,2,0.8245688569661259,0.3699679471764371,0.6300320528235629,B
5981,46,50,6.06,30169.39,19,34,0,1,18,2376,1,0.04285160822625015,1,0.4257109649357501,0.38828608478319393,0.6117139152168061,B
5780,47,39,1.09,34181.05,1,37,1,0,4,344,0,0.035525556828764154,1,0.4213153340972585,0.31778507024734093,0.6822149297526591,B
5552,16,8,1.31,38582.83,20,36,1,1,0,2503,1,0.028079005286132972,2,0.8168474031716798,0.2461244429783082,0.7538755570216917,A
3476,42,28,3.66,44845.13,12,23,1,0,15,3304,0,0.031123918445503915,1,0.4186743510673024,0.275426648936471,0.724573351063529,B
1542,21,5,1.51,16977.96,5,77,0,1,13,1004,1,0.04756771589415499,1,0.428540629536493,0.4336707479813943,0.5663292520186056,B
3740,13,36,3.4,109962.17,12,7,1,0,1,1930,0,0.059459090784890825,1,0.43567545447093453,0.5481053797546214,0.45189462024537863,C
5937,30,47,1.02,26589.65,18,30,1,1,15,624,0,0.02074810268258926,2,0.8124488616095537,0.1755767436827893,0.8244232563172107,A
8122,0,18,13.09,56175.72,15,49,1,0,3,2640,0,0.04100158650327243,1,0.42460095190196345,0.37048271413962275,0.6295172858603773,B
8074,39,41,1.02,38718.95,9,43,1,1,3,2710,1,0.01439175332922983,2,0.8086350519975379,0.11440749249381553,0.8855925075061845,A
8554,49,43,1.57,36377.87,8,94,0,1,21,1313,0,0.014561277499232887,1,0.40873676649953977,0.11603887962517874,0.8839611203748212,A
1138,4,0,0.04,17844.23,14,13,0,1,11,3000,0,0.05307710873677848,1,0.4318462652420671,0.4866894566700629,0.5133105433299371,B
4163,2,1,1.42,10643.91,20,12,0,0,19,528,1,0.05274488393674643,0,0.031646930362047854,0.48349234758831827,0.5165076524116817,B
2965,5,38,1.13,14950.26,5,49,0,0,22,1067,1,0.03758751258129241,0,0.022552507548775445,0.3376279521210833,0.6623720478789167,B
2240,40,29,2.28,34204.73,9,99,1,1,8,3227,0,0.04505030271533755,2,0.8270301816292026,0.4094448487236495,0.5905551512763505,B
2022,24,24,3.19,28672.34,11,8,1,1,5,314,0,0.04198490207029581,2,0.8251909412421775,0.37994548491786695,0.620054515082133,B
4287,39,25,0.46,29443.19,6,83,1,0,4,3178,1,0.029926525389936356,1,0.41795591523396186,0.2639037397135482,0.7360962602864518,B
2740,28,45,0.96,70647.02,9,14,0,0,2,3010,1,0.06544532601868315,0,0.039267195611209886,0.6057129004140387,0.3942870995859613,C
8305,1,31,4.41,26792.87,5,84,0,0,21,1121,1,0.05396505892288312,0,0.03237903535372987,0.49523449486064386,0.5047655051393561,B
6403,25,36,0.5,31756.14,1,66,1,1,13,3487,1,0.045637399031664284,2,0.8273824394189986,0.4150946706653165,0.5849053293346835,B
2148,34,14,0.66,31668.22,1,50,1,0,18,1500,1,0.029622899811733848,1,0.4177737398870403,0.2609818503981583,0.7390181496018418,B
5961,25,3,1.83,61008.75,3,47,1,0,14,2683,0,0.013735946549466367,1,0.40824156792967986,0.10809644704733111,0.8919035529526689,A
1644,24,42,0.27,63881.17,7,39,1,0,20,2022,1,0.03346444979568999,1,0.42007866987741405,0.2979503558814855,0.7020496441185144,B
8175,47,12,8.39,36650.74,5,5,0,0,23,1006,0,0.0380156158158147,0,0.02280936948948882,0.34174773107462153,0.6582522689253785,B
2032,50,34,2.37,16611.13,10,64,1,0,1,259,0,0.02981185727432474,1,0.41788711436459486,0.2628002505285955,0.7371997494714044,B
1701,25,7,1.65,22226.41,7,84,1,0,23,984,0,0.04654695061769026,1,0.42792817037061415,0.42384758626860186,0.5761524137313981,B
1604,47,9,0.39,55436.88,16,84,0,1,19,1024,1,0.055463531889529835,1,0.43327811913371794,0.50965479560265,0.49034520439734997,C
3138,0,11,3.12,16590.75,2,40,0,1,19,3451,0,0.03970825194125381,1,0.42382495116475233,0.3580365280825763,0.6419634719174236,B
2742,7,31,0.02,26130.4,20,79,0,0,6,1411,0,0.023943810081247737,0,0.014366286048748641,0.20633009245706468,0.7936699075429353,A
7586,20,7,5.58,33834.89,19,70,0,1,6,2459,1,0.035413223889802656,1,0.42124793433388164,0.31670405323928424,0.6832959467607158,B
2035,7,17,0.37,41691.96,5,97,1,0,22,2296,0,0.07201557021447777,1,0.4432093421286867,0.6689405323838028,0.3310594676161972,C
4991,37,2,7.37,23847.58,5,13,1,0,0,360,0,0.0481003800110809,1,0.4288602280066486,0.43879675087334885,0.5612032491266512,B
3939,5,45,0.21,14680.91,19,37,1,1,22,874,1,0.012135150669028759,2,0.8072810904014173,0.09269145907872449,0.9073085409212756,A
5439,33,28,0.28,24520.93,14,31,0,0,19,2967,0,0.01566414790958444,0,0.009398488745750663,0.12665216618470776,0.8733478338152922,A
2442,40,50,6.87,17495.1,10,45,1,0,17,816,0,0.018003907420705616,1,0.4108023444524234,0.14916844546723645,0.8508315545327636,A
9686,6,39,3.94,37424.47,12,98,0,1,20,882,0,0.05065850108590043,1,0.4303951006515403,0.463414395672048,0.536585604327952,B
4173,7,50,2.12,15018.79,5,88,1,1,5,2774,1,0.04561965387575057,2,0.8273717923254504,0.41492390316354294,0.585076096836457,B
1885,41,23,3.62,62114.71,10,27,1,1,10,3327,1,0.04186957448234988,2,0.82512174468941,0.37883564941262454,0.6211643505873754,B
8424,2,6,0.54,31655.94,2,69,0,0,0,2139,1,0.03036109644345208,0,0.018216657866071247,0.26808576062747286,0.7319142393725271,B
4855,46,28,2.83,30892.57,19,75,1,1,6,1364,0,0.022497071011958695,2,0.8134982426071753,0.19240764411217126,0.8075923558878287,A
2804,20,14,0.32,11768.63,4,31,1,0,12,331,0,0.03929530445147882,1,0.4235771826708873,0.3540625978711174,0.6459374021288826,B
8936,3,27,1.59,29575.88,5,28,1,0,12,588,1,0.05627879791916688,1,0.4337672787515001,0.5175003701267044,0.48249962987329564,C
4181,40,22,1.11,20437.07,9,26,1,0,1,274,0,0.03161934513352585,1,0.41897160708011555,0.2801943037396669,0.7198056962603331,B
2820,29,29,2.22,41960.36,14,22,1,0,9,672,0,0.015689501317907376,1,0.40941370079074446,0.1268961504146467,0.8731038495853534,A
3784,36,35,2.09,40271.61,8,12,1,1,6,1969,1,0.022859407458110347,2,0.8137156444748662,0.19589452751921,0.80410547248079,A
5573,0,46,0.84,47258.01,14,95,0,0,10,2403,1,0.01918432653147681,0,0.011510595918886085,0.16052800880792456,0.8394719911920754,A
3440,36,0,1.07,54063.92,14,6,0,1,23,167,0,0.04988320199934404,1,0.42992992119960644,0.45595343625403156,0.5440465637459684,B
7460,30,44,0.69,36906.87,4,58,1,0,2,3114,0,0.027266618952853594,1,0.41635997137171216,0.23830658072430988,0.7616934192756901,A
7662,13,8,2.29,48170.8,12,38,0,0,0,2770,0,0.006246383366223343,0,0.0037478300197340054,0.03602190454136372,0.9639780954586363,A
8524,36,47,2.96,22464.42,19,4,1,1,4,787,1,0.06538282637794599,2,0.8392296958267677,0.6051114457093109,0.39488855429068914,C
7068,40,29,3.47,24096.96,1,81,0,1,22,2204,1,0.021038823906587064,1,0.4126232943439523,0.17837445013158432,0.8216255498684157,A
7977,48,17,2.7,63031.86,20,70,0,0,19,3043,1,0.05428995841418356,0,0.03257397504851014,0.4983611100747719,0.5016388899252281,B
9433,43,23,0.59,26658.61,2,15,1,1,14,197,1,0.040766692424414754,2,0.8244600154546489,0.3682222507645482,0.6317777492354518,B
3871,41,35,2.54,38756.66,3,72,0,0,10,2240,0,0.028197082344527145,0,0.016918249406716285,0.24726073754662847,0.7527392624533715,A
8839,47,48,3.06,30437.6,19,90,0,0,10,1125,1,0.021164435339691343,0,0.012698661203814805,0.1795832504785479,0.820416749521452,A
7929,17,3,3.12,27678.39,3,48,1,1,15,2187,1,0.012809326142605803,2,0.8076855956855635,0.09917927253832992,0.9008207274616701,A
8703,45,34,1.88,39814.98,18,38,1,1,21,801,1,0.04059800791346991,2,0.824358804748082,0.3665989439498872,0.6334010560501129,B
8501,5,5,1.34,26616.7,13,23,1,0,3,1160,1,0.03112117727747975,1,0.4186727063664879,0.27540026977036486,0.7245997302296352,B
3424,31,9,2.72,41526.49,7,67,0,1,13,2247,1,0.01647614232597455,1,0.40988568539558473,0.13446625689291591,0.8655337431070841,A
8764,22,26,1.8,38925.99,15,95,0,1,6,120,0,0.04227366316141516,1,0.4253641978968491,0.38272432835996734,0.6172756716400327,B
4806,33,41,1.42,31516.9,11,53,1,1,15,2757,0,0.012766330842930546,2,0.8076597985057584,0.09876551455563015,0.9012344854443699,A
9986,28,29,0.29,61271.02,10,73,0,1,5,958,1,0.023226875464893416,1,0.4139361252789361,0.19943079363066046,0.8005692063693395,A
5720,49,3,0.5,26739.83,5,46,1,1,5,688,0,0.016940951233092662,2,0.8101645707398556,0.13893926666846473,0.8610607333315352,A
5673,11,11,2.13,15583.16,5,21,0,0,1,2383,1,0.03093848088195913,0,0.01856308852917548,0.2736421219582068,0.7263578780417932,B
5266,23,11,0.11,8051.97,7,72,0,1,11,1557,1,0.021147919209462632,1,0.4126887515256776,0.1794243102972478,0.8205756897027522,A
3663,34,19,2.55,21225.57,4,4,1,1,4,1341,0,0.03458623256837735,2,0.8207517395410264,0.3087456423560576,0.6912543576439424,B
9948,32,21,1.9,26103.77,10,61,1,0,18,1417,0,0.022750176649393286,1,0.413650105989636,0.19484336333603663,0.8051566366639633,A
8847,2,8,0.28,25689.43,18,15,1,0,12,3474,1,0.021799298505315336,1,0.4130795791031892,0.1856927486023659,0.8143072513976342,A
6855,5,20,4.27,83825.44,2,78,0,0,8,122,1,0.07633954164108893,0,0.045803724984653356,0.7105515388947231,0.2894484611052769,C
8298,43,42,4.52,21268.38,3,66,1,0,15,2500,1,0.03688140646455464,1,0.4221288438787328,0.33083285952631025,0.6691671404736897,B
1918,42,23,1.35,30196.36,13,19,1,1,12,79,0,0.031993828625670566,2,0.8191962971754024,0.28379808218601954,0.7162019178139805,B
6756,19,28,4.98,35986.87,18,12,0,1,23,3321,1,0.03685583513605499,1,0.42211350108163304,0.330586778178468,0.6694132218215321,B
3683,46,27,3.61,22947.56,14,18,0,0,6,1974,1,0.04037474886045253,0,0.02422484931627152,0.3644504482749264,0.6355495517250735,B
9606,21,4,0.47,31906.57,19,97,1,0,0,2646,1,0.04878592264131077,1,0.42927155358478647,0.4453939542393215,0.5546060457606785,B
7791,11,35,5.49,21848.04,15,91,0,0,5,1215,0,0.025108104844707678,0,0.015064862906824607,0.2175344858729879,0.782465514127012,A
1691,19,37,1.6,5808.79,10,64,1,0,0,660,1,0.03564032943434489,1,0.421384197660607,0.31888956497381005,0.68111043502619,B
8742,7,41,1.98,50595.42,10,54,0,1,22,1032,1,0.031935565541288964,1,0.4191613393247734,0.2832373972636751,0.716762602736325,B
5541,31,4,0.93,40215.34,20,96,1,1,18,3586,0,0.08399072773232326,2,0.850394436639394,0.7841814320756165,0.21581856792438348,D
8799,44,7,0.71,36753.77,12,66,0,1,5,269,1,0.03727181177636854,1,0.42236308706582115,0.334589858906974,0.665410141093026,B
8553,44,8,0.58,39629.51,12,21,0,1,11,2636,1,0.026317639954241842,1,0.41579058397254515,0.22917424209530363,0.7708257579046964,A
6832,3,18,2.38,38644.0,10,68,0,0,20,3162,0,0.01695773820337368,0,0.010174642922024206,0.1391008132331259,0.860899186766874,A
3738,34,20,1.6,25465.53,11,88,1,1,21,422,1,0.024269126483267765,2,0.8145614758899608,0.20946071974087488,0.7905392802591251,A
6761,9,0,3.85,47242.99,5,67,1,1,15,1423,0,0.02689417471961377,2,0.8161365048317684,0.23472242674056276,0.7652775732594372,A
3671,6,13,1.96,45002.13,5,65,0,0,17,2854,0,0.028214894125198384,0,0.01692893647511903,0.24743214620046938,0.7525678537995306,A
9612,34,45,0.93,47064.73,18,90,0,1,14,507,1,0.03557158611192602,1,0.42134295166715563,0.3182280252561446,0.6817719747438554,B
1284,30,22,3.06,26232.89,10,89,1,0,14,2172,1,0.0393741775098687,1,0.42362450650592126,0.3548216193868468,0.6451783806131532,B
6604,11,45,1.61,36789.88,10,4,0,0,4,2848,1,0.03752122296166635,0,0.02251273377699981,0.3369900251965689,0.663009974803431,B
3053,13,8,3.23,40328.57,3,55,0,0,0,3132,1,0.04181873623756255,0,0.025091241742537528,0.3783464161762922,0.6216535838237078,B
4217,6,2,0.62,32027.95,17,76,0,1,3,207,0,0.07170105966313477,1,0.44302063579788087,0.6659138933733911,0.33408610662660887,C
1168,48,6,0.06,28905.96,4,78,0,0,5,1469,1,0.06732095998624886,0,0.040392575991749315,0.6237627461544969,0.3762372538455031,C
3384,47,17,0.2,7823.21,19,45,1,0,16,1020,0,0.02908146172554267,1,0.4174488770353256,0.2557714126993554,0.7442285873006447,B
2119,6,37,0.03,22381.39,1,68,0,0,9,3118,1,0.07358525331002584,0,0.044151151986015505,0.6840461117377633,0.3159538882622367,C
2616,13,32,1.75,60190.42,16,47,0,1,21,770,1,0.01779465508077863,1,0.4106767930484672,0.14715474102285925,0.8528452589771407,A
7219,27,13,2.05,28488.25,17,30,1,0,10,1938,1,0.012878323712825511,1,0.4077269942276953,0.09984325896663528,0.9001567410333647,A
3226,31,48,0.43,27632.5,12,91,1,0,2,2052,0,0.014733563798477433,1,0.4088401382790865,0.11769684763937206,0.882303152360628,A
5646,29,38,2.12,37585.26,10,88,1,0,17,1220,1,0.021655180475513368,1,0.41299310828530805,0.18430585315723785,0.8156941468427621,A
8011,12,4,0.45,53348.17,16,87,1,0,0,2043,1,0.034151623422301707,1,0.42049097405338104,0.3045632548648358,0.6954367451351642,B
7494,28,33,0.46,16867.69,3,16,0,1,12,446,1,0.04694464499557905,1,0.42816678699734745,0.4276747307418151,0.5723252692581848,B
3764,4,23,2.59,29672.57,7,44,0,1,3,3462,1,0.024584405149707608,1,0.41475064308982457,0.21249475057679656,0.7875052494232034,A
9177,17,48,1.65,56201.52,19,76,1,1,11,2760,0,0.04093567302637364,2,0.8245614038158242,0.36984840696092275,0.6301515930390773,B
7626,31,32,3.78,17554.66,9,19,1,0,3,2034,1,0.017982958253317898,1,0.41078977495199076,0.14896684470382626,0.8510331552961737,A
3205,1,6,1.4,23628.56,2,9,1,0,5,2506,0,0.04355714611737716,1,0.4261342876704263,0.39507570915506357,0.6049242908449364,B
3502,19,39,8.03,28031.74,20,13,0,1,14,1232,0,0.03758615646936091,1,0.42255169388161656,0.33761490180764603,0.662385098192354,B
9032,32,16,0.82,41837.62,18,44,0,0,13,1601,0,0.02279634539856679,0,0.013677807239140074,0.19528766047237672,0.8047123395276232,A
7165,28,29,2.52,39887.01,2,5,0,1,22,2043,0,0.031499510952585325,1,0.41889970657155123,0.27904109980019154,0.7209589001998085,B
6119,45,24,1.94,25488.62,16,98,0,1,21,2837,0,0.04088793960663846,1,0.4245327637639831,0.36938905248249926,0.6306109475175008,B
8697,30,35,3.61,34007.29,6,65,0,1,8,2450,0,0.008636926323715433,1,0.4051821557942293,0.05902688971694761,0.9409731102830524,A
6779,49,18,4.37,54896.04,11,8,0,0,4,1458,1,0.041926849520727914,0,0.025156109712436748,0.37938682604163604,0.620613173958364,B
1440,48,40,3.98,50246.6,11,49,0,1,11,1717,0,0.02870443588559179,1,0.4172226615313551,0.25214316839958284,0.7478568316004172,B
5001,15,15,4.63,14572.29,10,76,0,0,9,1412,0,0.02302405366006822,0,0.013814432196040933,0.19747897235145462,0.8025210276485454,A
9821,20,2,0.57,66074.12,15,85,1,1,8,2880,0,0.04657585260706575,2,0.8279455115642395,0.42412571966714396,0.575874280332856,B
1364,20,24,0.13,31143.0,19,50,1,0,15,2859,1,0.024723466093339544,1,0.4148340796560038,0.2138329800098755,0.7861670199901245,A
6504,31,32,3.67,6562.4,11,22,1,1,13,2065,1,0.018386128170034557,2,0.8110316769020208,0.1528466820973523,0.8471533179026477,A
2234,34,13,0.23,44378.45,10,34,0,1,18,3325,0,0.03625007267655716,1,0.4217500436059343,0.324757325770178,0.675242674229822,B
2506,45,37,4.38,38112.81,4,76,1,1,2,3311,1,0.043758557559680285,2,0.8262551345358082,0.39701395804946427,0.6029860419505357,B
7997,13,22,0.54,73091.15,3,84,1,1,13,2241,0,0.04582858075288481,2,0.827497148451731,0.41693447557187,0.58306552442813,B
7788,25,16,9.54,38906.62,20,66,1,0,0,2910,0,0.03738387694994442,1,0.4224303261699667,0.33566829912020363,0.6643317008797964,B
4056,36,31,0.51,52669.74,7,85,1,1,20,3343,1,0.04565413273012447,2,0.8273924796380747,0.41525570457763455,0.5847442954223654,B
8106,36,46,0.28,42689.71,2,67,0,1,14,1014,0,0.02343593019768183,1,0.4140615581186091,0.20144259643621582,0.7985574035637841,A
5919,27,26,0.73,55673.08,11,9,0,1,8,2676,1,0.02811259452396405,1,0.4168675567143785,0.2464476833183077,0.7535523166816923,A
4868,25,15,0.19,49145.6,4,20,0,0,7,1931,1,0.02528587465601134,0,0.015171524793606802,0.2192452235365342,0.7807547764634658,A
8145,27,41,1.5,35826.39,2,26,0,1,4,1088,0,0.04373000558521649,1,0.42623800335112993,0.3967391929601297,0.6032608070398703,B
5551,42,35,0.11,39473.88,6,83,0,1,0,3550,0,0.02553303246283125,1,0.41531981947769875,0.22162370482008614,0.7783762951799138,A
6143,38,19,2.75,36988.78,3,53,1,0,12,996,1,0.011767434223874136,1,0.4070604605343245,0.0891528021626927,0.9108471978373073,A
9196,7,33,2.17,46178.3,19,100,1,1,2,2486,0,0.033531973443707785,2,0.8201191840662247,0.2986001582691742,0.7013998417308258,B
6134,21,37,2.29,44715.18,13,96,0,1,6,467,0,0.018103095204047574,1,0.41086185712242856,0.1501229622970761,0.8498770377029239,A
5498,28,26,4.53,25497.58,9,76,0,1,17,2895,0,0.015005431618165815,1,0.4090032589708995,0.12031312154570291,0.879686878454297,A
6185,34,27,8.25,11400.08,16,88,0,1,4,1976,1,0.027546476220674184,1,0.4165278857324045,0.24099973973126881,0.7590002602687311,A
6049,1,41,2.71,55122.57,20,5,0,0,8,1605,1,0.030337749291035273,0,0.018202649574621164,0.26786108326137176,0.7321389167386283,B
6945,43,7,0.18,27580.44,18,31,1,1,0,1076,0,0.05058145130658527,2,0.8303488707839513,0.462672920173617,0.537327079826383,B
4857,19,13,0.2,34090.75,6,57,1,1,1,3578,1,0.017119238867566236,2,0.8102715433205397,0.1406549875155636,0.8593450124844364,A
9055,30,47,7.61,20124.42,14,43,1,0,5,2103,1,0.026900478832596074,1,0.41614028729955765,0.23478309330388408,0.7652169066961159,A
7895,38,46,10.82,26226.44,18,95,1,1,22,3151,1,0.09212738967522639,2,0.8552764338051358,0.8624832198718073,0.13751678012819268,D
4010,40,28,1.74,12495.58,5,1,1,0,20,1315,1,0.02272255652466274,1,0.4136335339147977,0.19457756574474777,0.8054224342552523,A
2815,10,15,2.12,47074.93,17,92,0,1,10,1989,1,0.033648996238701184,1,0.4201893977432207,0.2997263073122572,0.7002736926877429,B
3187,16,11,2.67,28417.64,19,42,1,0,2,1535,0,0.025784224287263603,1,0.41547053457235816,0.22404100678873873,0.7759589932112613,A
7182,36,14,0.67,35086.77,1,3,0,0,14,1102,0,0.03467198966774674,0,0.020803193800648042,0.3095709112739455,0.6904290887260545,B
3764,3,25,0.74,54784.33,20,55,1,0,2,726,0,0.029513268388264468,1,0.4177079610329587,0.2599268309667831,0.740073169033217,B
2922,0,45,2.22,19631.87,17,56,1,1,3,2952,1,0.01063949030242689,2,0.8063836941814562,0.0782982249167744,0.9217017750832256,A
5361,18,47,0.95,13889.41,16,49,0,1,6,912,1,0.015382923042265441,1,0.4092297538253593,0.12394584631565746,0.8760541536843426,A
5636,46,43,0.08,33511.46,7,54,0,1,4,1218,0,0.011757977431649901,1,0.40705478645898996,0.08906179632477404,0.9109382036752259,A
4858,39,28,1.12,37188.04,8,48,1,0,0,575,1,0.017734208259487873,1,0.41064052495569275,0.1465730412783109,0.8534269587216892,A
7513,43,13,2.9,11597.71,13,91,1,1,2,2311,0,0.02521256933200353,2,0.8151275415992022,0.21853978216941472,0.7814602178305853,A
6453,15,30,1.1,45956.77,12,78,0,0,8,2568,0,0.006126711963917858,0,0.0036760271783507145,0.03487026707450673,0.9651297329254933,A
7466,42,23,5.77,28564.31,5,72,0,0,8,2093,0,0.008231538445108004,0,0.004938923067064802,0.05512570814290507,0.9448742918570949,A
6557,29,8,2.93,30122.66,3,41,1,0,8,1313,1,0.011934868173916589,1,0.40716092090434997,0.09076407441636389,0.9092359255836361,A
3095,31,17,1.35,30849.82,12,56,1,1,19,2147,1,0.009582739173060207,2,0.8057496435038362,0.06812875944485242,0.9318712405551476,A
3703,20,47,2.0,31560.72,16,98,0,1,1,638,0,0.018468775616530982,1,0.4110812653699186,0.1536420257976156,0.8463579742023843,A
4000,2,30,1.09,39380.69,9,21,1,1,3,197,0,0.042611046666972116,2,0.8255666280001833,0.3859710813704076,0.6140289186295924,B
8949,29,31,1.85,40792.93,4,93,0,0,11,864,0,0.027324064475880247,0,0.01639443868552815,0.23885939798345596,0.7611406020165441,A
3959,10,47,2.14,55284.88,17,35,0,0,16,769,0,0.012920047156014363,0,0.007752028293608618,0.10024477745390013,0.8997552225460999,A
2258,15,49,2.02,22697.06,16,87,0,1,0,2820,1,0.021817297472269237,1,0.41309037848336155,0.18586595861168725,0.8141340413883127,A
2998,25,23,0.23,23980.58,19,14,1,0,0,1915,1,0.03081461807764714,1,0.4184887708465883,0.27245014924419503,0.7275498507558049,B
8861,29,40,0.6,44975.13,9,77,0,1,1,2579,0,0.004650569874037693,1,0.40279034192442265,0.02066486374204602,0.979335136257954,A
6323,46,46,0.21,44000.03,19,17,0,0,20,1353,0,0.03161383525992955,0,0.01896830115595773,0.2801412804045267,0.7198587195954733,B
2158,35,38,0.34,85191.22,13,12,1,1,5,3187,1,0.060390400843924504,2,0.8362342405063548,0.5570676843368484,0.4429323156631516,C
2461,1,13,5.6,39019.13,6,50,1,1,20,661,1,0.02635392882303227,2,0.8158123572938194,0.22952346187650274,0.7704765381234973,A
9042,27,47,5.98,49458.26,10,88,0,1,21,3438,0,0.047827158018393566,1,0.42869629481103616,0.4361674453125696,0.5638325546874303,B
4274,31,28,0.41,27270.75,13,61,1,1,2,3351,0,0.0175046995560147,2,0.8105028197336088,0.14436440315092625,0.8556355968490738,A
4053,27,40,0.03,36497.15,14,12,0,1,14,948,0,0.026357726207589874,1,0.41581463572455396,0.22956000536348753,0.7704399946365125,A
